id,name,site,phone,full_address,street,city,postal_code,state,reviews,working_hours,imported_at,dup_key,quality_score,is_primary,latitude,longitude,coord,has upick,upick offerings,upick source
629,Under the Sun Farm,http://www.underthesunfarm.net/,,"325 Williams St, North Dighton, MA 02764",325 Williams St,North Dighton,2764,Massachusetts,181,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:33.154149+00,under the sun farm|north dighton|massachusetts,231,TRUE,41.8653725,-71.1623739,0101000020E6100000558E7F5564CA51C0CB2DAD86C4EE4440,Yes,blueberries; pumpkins,http://www.springsidefarm.net/
631,Springside Farm,http://www.springsidefarm.net/,315-683-5860,"1850 NY-91, Fabius, NY 13063",1850 NY-91,Fabius,13063,New York,181,,2025-08-23 16:58:33.154149+00,springside farm|fabius|new york,251,TRUE,42.8652863,-75.997207,0101000020E6100000E8154F3DD2FF52C0A31694B3C16E4540,Yes,blueberries; pumpkins,http://www.springsidefarm.net/
632,Mount Olympus Farm Market,http://www.mtolympusfarm.com/,804-448-0395,"23298 U.S. Rte 1, Ruther Glen, VA 22546",23298 U.S. Rte 1,Ruther Glen,22546,Virginia,180,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""9:30AM-5:30PM"", ""Thursday"": ""9:30AM-5:30PM"", ""Friday"": ""9:30AM-5:30PM"", ""Saturday"": ""9:30AM-5:30PM"", ""Sunday"": ""11AM-5PM""}",2025-08-23 16:58:33.154149+00,mount olympus farm market|ruther glen|virginia,250,TRUE,37.9423904,-77.482753,0101000020E6100000F0C2D66CE55E53C03D08A63FA0F84240,yes,strawberries; blackberries,https://www.mountolympusfarm.com/pick-your-own/
633,"Pierson's Farm, a family place for making memories!",http://www.piersonsfarm.com/,845-386-1882,"1448 NY-211, Middletown, NY 10940",1448 NY-211,Middletown,10940,New York,180,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""10-11:30AM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,"pierson's farm, a family place for making memories!|middletown|new york",250,TRUE,41.4667135,-74.5066308,0101000020E61000005D4997A36CA052C0048D9944BDBB4440,Yes,"sunflowers, pumpkins",http://www.piersonsfarm.com/
634,Connell's Orchard,http://connellsfamilyorchard.com/,715-723-5889,"19372 County Hwy OO, Chippewa Falls, WI 54729",19372 County Hwy OO,Chippewa Falls,54729,Wisconsin,180,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,connell's orchard|chippewa falls|wisconsin,250,TRUE,44.8717281,-91.2789457,0101000020E610000007B7103FDAD156C08A4050C9946F4640,Yes,"apples (30 varieties), blueberries, raspberries, pumpkins, plums","https://www.visiteauclaire.com/listing/connells-family-orchard/1383/, https://www.travelwisconsin.com/farm-markets-pick-your-own/connells-family-orchard-398251"
635,Araujo Farm & Greenhouses,http://araujofarms.net/,508-669-6988,"1522 Williams St, Dighton, MA 02715",1522 Williams St,Dighton,2715,Massachusetts,179,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""8AM-4PM""}",2025-08-23 16:58:33.154149+00,araujo farm & greenhouses|dighton|massachusetts,249,TRUE,41.8336791,-71.1603927,0101000020E61000001941BEDF43CA51C0EAED2AFFB5EA4440,Yes,strawberries; raspberries; rhubarb,http://www.berryhillfarm.com/
636,Berry Hill Farm,http://www.berryhillfarm.com/,763-600-4870,"6510 185th Ave NW, Anoka, MN 55303",6510 185th Ave NW,Anoka,55303,Minnesota,179,,2025-08-23 16:58:33.154149+00,berry hill farm|anoka|minnesota,249,TRUE,45.3054304,-93.4332464,0101000020E610000006C71B4FBA5B57C0239AE55718A74640,Yes,strawberries; raspberries; rhubarb,http://www.berryhillfarm.com/
637,Bella Vista Farm (formerly Crane's U-Pick),https://bellavistafarm.com/,269-561-5126,"6017 124th Ave, Fennville, MI 49408",6017 124th Ave,Fennville,49408,Michigan,179,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:33.154149+00,bella vista farm (formerly crane's u-pick)|fennville|michigan,249,TRUE,42.5967003,-86.1352865,0101000020E6100000C745B588A88855C0B501E9AC604C4540,Yes,"apples, peaches, nectarines, plums, pumpkins, blueberries, raspberries",https://bellavistafarm.com/
640,Tawas Blueberry Farm,http://www.tawasblueberries.com/,989-362-4638,"838 Leggett Rd, Tawas City, MI 48763",838 Leggett Rd,Tawas City,48763,Michigan,178,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",2025-08-23 16:58:33.154149+00,tawas blueberry farm|tawas city|michigan,248,TRUE,44.2222243,-83.5557778,0101000020E6100000F1B50CDD91E354C031708AD8711C4640,Yes,"blueberries (4 varieties: Northlands, Earliblues, Toro's, Patriots)","https://www.tawasblueberries.com/, https://www.facebook.com/tawasblueberryfarm/"
641,"Douglas Farm on Sauvie Island, OR",http://www.douglasfarmu-pick.com/,503-621-3177,"15330 NW Sauvie Island Rd, Portland, OR 97231",15330 NW Sauvie Island Rd,Portland,97231,Oregon,178,"{""Sunday"": ""Closed"", ""Monday"": ""Closed"", ""Tuesday"": ""9AM-2PM"", ""Wednesday"": ""9AM-2PM,5-8PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""Closed""}",2025-08-23 16:58:33.154149+00,"douglas farm on sauvie island, or|portland|oregon",248,TRUE,45.6395455,-122.8111723,0101000020E6100000F3FA383FEAB35EC0E8667FA0DCD14640,Yes,tulips; strawberries; flowers; sunflowers; pumpkins,http://www.howardfamilyfarms.com/
642,Howard Family Farm,http://www.howardfamilyfarms.com/,704-539-4994,"250 Crater Rd, Harmony, NC 28634",250 Crater Rd,Harmony,28634,North Carolina,177,,2025-08-23 16:58:33.154149+00,howard family farm|harmony|north carolina,247,TRUE,36.0074204,-80.8172629,0101000020E6100000FCEE0C094E3454C060A9D326F3004240,Yes,tulips; strawberries; flowers; sunflowers; pumpkins,http://www.howardfamilyfarms.com/
644,Coward Farms,https://www.cowardfarms.com/,413-569-6724,"150 College Hwy, Southwick, MA 01077",150 College Hwy,Southwick,1077,Massachusetts,177,,2025-08-23 16:58:33.154149+00,coward farms|southwick|massachusetts,247,TRUE,42.0202778,-72.7886111,0101000020E6100000CEF0B09A783252C0DCEA837698024540,Yes,Christmas trees,https://www.cowardfarms.com/
645,Foster Farm,http://www.fosterfarm.com/,860-918-3696,"90 Foster St, South Windsor, CT 06074",90 Foster St,South Windsor,6074,Connecticut,177,,2025-08-23 16:58:33.154149+00,foster farm|south windsor|connecticut,247,TRUE,41.819285,-72.533398,0101000020E61000001D705D31232252C03B8DB454DEE84440,Yes,pumpkins,http://www.fosterfarm.com/
646,Hood River U-Pick Organic,http://www.hoodriverupick.com/,,"4320 Royal Anne Dr, Hood River, OR 97031",4320 Royal Anne Dr,Hood River,97031,Oregon,176,,2025-08-23 16:58:33.154149+00,hood river u-pick organic|hood river|oregon,226,TRUE,45.6671065,-121.5675533,0101000020E6100000298F13CB52645EC07A39ECBE63D54640,Yes,cherries; apples,http://www.hoodriverupick.com/
647,Van Houten Farms,http://www.vanhoutenfarmsny.com/,845-735-4689,"68 Sickletown Rd, Orangeburg, NY 10962",68 Sickletown Rd,Orangeburg,10962,New York,176,"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:33.154149+00,van houten farms|orangeburg|new york,246,TRUE,41.0592613,-73.9888458,0101000020E61000005DF2E43F497F52C090B5D0DF95874440,Yes,strawberries; pumpkins,https://www.instagram.com/rottkampsfoxhollowfarm/
648,Fox Hollow Farms,,631-727-1786,"2287 Sound Ave, Baiting Hollow, NY 11933",2287 Sound Ave,Baiting Hollow,11933,New York,176,,2025-08-23 16:58:33.154149+00,fox hollow farms|baiting hollow|new york,196,TRUE,40.9556938,-72.7480602,0101000020E61000001C9CE337E02F52C0B7FEA72C547A4440,Yes,strawberries; pumpkins,https://www.instagram.com/rottkampsfoxhollowfarm/
650,"Berry Patch Farms,LLC",https://www.berrypatchfarms.com/,303-659-5050,"13785 Potomac St, Brighton, CO 80601",13785 Potomac St,Brighton,80601,Colorado,176,"{""Sunday"": ""Closed"", ""Monday"": ""Closed"", ""Tuesday"": ""8AM-12PM"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""10AM-2PM""}",2025-08-23 16:58:33.154149+00,"berry patch farms,llc|brighton|colorado",246,TRUE,39.9477128,-104.828218,0101000020E610000059FD118601355AC013002DA74EF94340,Yes,"strawberries, raspberries, currants, pie cherries, plums, basil, flowers, pickling cucumbers",https://www.berrypatchfarms.com/
651,Perrone's Farm,http://perrones-farm.edan.io/,518-234-8800,"2447 NY-7, Cobleskill, NY 12043",2447 NY-7,Cobleskill,12043,New York,175,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""8AM-6PM""}",2025-08-23 16:58:33.154149+00,perrone's farm|cobleskill|new york,245,TRUE,42.6813521,-74.4393248,0101000020E61000009714C4E51D9C52C0CC47AD8B36574540,Yes,strawberries,http://omasfamilyfarm.com/
652,Oma's Family Farm,http://omasfamilyfarm.com/,619-390-2929,"14950 El Monte Rd, Lakeside, CA 92040",14950 El Monte Rd,Lakeside,92040,California,175,,2025-08-23 16:58:33.154149+00,oma's family farm|lakeside|california,245,TRUE,32.8828151,-116.8715637,0101000020E61000005EF81CB3C7375DC01E75CF1500714040,Yes,strawberries,http://omasfamilyfarm.com/
654,Amazing Farm Fun @ Ticonderoga (Open For Reservations Year Round),https://www.ticonderoga.com/,703-327-4424,"26469 Ticonderoga Rd, Chantilly, VA 20152",26469 Ticonderoga Rd,Chantilly,20152,Virginia,175,,2025-08-23 16:58:33.154149+00,amazing farm fun @ ticonderoga (open for reservations year round)|chantilly|virginia,245,TRUE,38.8887517,-77.5379431,0101000020E6100000F766E5A86D6253C0D8E19E9DC2714340,Yes,vegetables; sunflowers; tulips; pumpkins,https://www.ticonderoga.com/
655,Mountain Valley Orchard,http://mountainvalleyorchard.com/contact-us/,301-824-2089,"22541 Jefferson Blvd, Smithsburg, MD 21783",22541 Jefferson Blvd,Smithsburg,21783,Maryland,175,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""8AM-5PM""}",2025-08-23 16:58:33.154149+00,mountain valley orchard|smithsburg|maryland,245,TRUE,39.6423801,-77.5825048,0101000020E6100000D57036C2476553C0F48CD88239D24340,Yes,strawberries,https://mountainvalleyorchard.com/
656,Grisamore Farms,http://www.grisamorefarms.com/,315-497-1347,"749 Cowan Rd, Locke, NY 13092",749 Cowan Rd,Locke,13092,New York,174,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:33.154149+00,grisamore farms|locke|new york,244,TRUE,42.655814,-76.4720114,0101000020E6100000B5954D6F351E53C0252191B6F1534540,Yes,"strawberries, sweet cherries, raspberries, blueberries, currants, peaches, tomatoes, sweet corn, peppers, apples, pumpkins, cucumbers",https://www.grisamorefarms.com/
658,Lyman Orchards Pick Your Own,https://lymanorchards.com/pick-your-own/?utm_source=google,860-349-6015,"Powder Hill Rd, Middlefield, CT 06455",Powder Hill Rd,Middlefield,6455,Connecticut,173,"{""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""8AM-4:30PM"", ""Sunday"": ""8AM-4:30PM""}",2025-08-23 16:58:33.154149+00,lyman orchards pick your own|middlefield|connecticut,243,TRUE,41.4881718,-72.731179,0101000020E6100000682101A3CB2E52C02CEADD697CBE4440,Yes,"honeyberries, strawberries, raspberries, blueberries, jostaberries, peaches, nectarines, apples (including Honeycrisp, Gala, McIntosh, Gingergold), pears (Asian pears, Red Bartlett, Bosc)",https://lymanorchards.com/pick-your-own/
659,Easy Pickin's Orchard,http://www.easypickinsorchard.com/,860-763-3276,"46 Bailey Rd, Enfield, CT 06082",46 Bailey Rd,Enfield,6082,Connecticut,173,"{""Monday"": ""9AM-12PM"", ""Tuesday"": ""4-6:30PM"", ""Wednesday"": ""9AM-12PM"", ""Thursday"": ""9AM-12PM,4-6:30PM"", ""Friday"": ""9AM-12PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,easy pickin's orchard|enfield|connecticut,243,TRUE,41.9769013,-72.5042698,0101000020E610000012D7D6F4452052C0BF750F1A0BFD4440,Yes,"apples, peaches, plums, strawberries, raspberries, blueberries, vegetables, herbs, flowers, pumpkins",https://www.easypickinsorchard.com/
660,Sharp's at Waterford Farm,https://www.sharpfarm.com/,410-489-2572,"4003 Jennings Chapel Rd, Brookeville, MD 20833",4003 Jennings Chapel Rd,Brookeville,20833,Maryland,173,"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-4PM"", ""Wednesday"": ""10AM-4PM"", ""Thursday"": ""10AM-4PM"", ""Friday"": ""10AM-4PM"", ""Saturday"": ""10AM-4PM"", ""Sunday"": ""10AM-4PM""}",2025-08-23 16:58:33.154149+00,sharp's at waterford farm|brookeville|maryland,243,TRUE,39.2619268,-77.067516,0101000020E61000003BFDA02E524453C014F93FD186A14340,Yes,strawberries,https://themiamimoms.com/strawberry-u-pick-farms-around-miami-in-2025/
662,Strawberry Farm,,,"9443 SW 137th Ave, Miami, FL 33186",9443 SW 137th Ave,Miami,33186,Florida,172,,2025-08-23 16:58:33.154149+00,strawberry farm|miami|florida,172,TRUE,25.6790391,-80.4161829,0101000020E6100000E2299ABDA21A54C08D34A781D5AD3940,Yes,strawberries,https://themiamimoms.com/strawberry-u-pick-farms-around-miami-in-2025/
663,Bupperts / Doran's Chance Farm & CSA,https://buppertsfarmcsa.com/,410-795-6815,"6914 Ridge Rd, Marriottsville, MD 21104",6914 Ridge Rd,Marriottsville,21104,Maryland,172,"{""Monday"": ""9:30AM-6PM"", ""Tuesday"": ""9:30AM-6PM"", ""Wednesday"": ""9:30AM-6PM"", ""Thursday"": ""9:30AM-6PM"", ""Friday"": ""9:30AM-6PM"", ""Saturday"": ""9:30AM-5PM"", ""Sunday"": ""9:30AM-5PM""}",2025-08-23 16:58:33.154149+00,bupperts / doran's chance farm & csa|marriottsville|maryland,242,TRUE,39.3829512,-76.9195918,0101000020E6100000DDAA9097DA3A53C063FB7F8B04B14340,Yes,pumpkins,https://bupperts.com/
664,Wilson's Orchard & Farm (Des Moines),http://wilsonsfarm.com/,515-216-0027,"3201 15th Ave, Cumming, IA 50061",3201 15th Ave,Cumming,Iowa,172,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""11AM-9PM"", ""Thursday"": ""11AM-9PM"", ""Friday"": ""11AM-9PM"", ""Saturday"": ""9AM-9PM"", ""Sunday"": ""9AM-7:30PM""}",2025-08-23 16:58:33.154149+00,wilson's orchard & farm (des moines)|cumming|iowa,242,TRUE,41.4796268,-93.7713607,0101000020E6100000DCFA44F95D7157C07F24366964BD4440,Yes,"strawberries, raspberries, blueberries, apples (including Honeycrisp), pumpkins",https://www.wilsonsorchard.com/,
665,"Olson Farms - Damascus, OR",http://www.olson-farms.com/,503-658-2237,"22255 SE Borges Rd, Damascus, OR 97089",22255 SE Borges Rd,Damascus,97089,Oregon,171,"{""Sunday"": ""10AM-6PM"", ""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM""}",2025-08-23 16:58:33.154149+00,"olson farms - damascus, or|damascus|oregon",241,TRUE,45.4471333,-122.4332917,0101000020E610000035481C0DBB9B5EC0ED39FAA93BB94640,Yes,"strawberries, raspberries, blackberries, marionberries, blueberries, cherries, peaches, nectarines, sweet corn, pumpkins",http://www.olson-farms.com/
666,Karnes Orchard,http://www.karnesorchard.com/,937-763-8250,"8200 Worley Mill Rd, Hillsboro, OH 45133",8200 Worley Mill Rd,Hillsboro,45133,Ohio,171,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,karnes orchard|hillsboro|ohio,241,TRUE,39.2379302,-83.4650137,0101000020E6100000496CD2C8C2DD54C089DD2D7F749E4340,Yes,blueberries; blackberries; strawberries,https://www.farreachranch.com/
667,Far Reach Ranch UPICK Farm,https://www.farreachranch.com/,352-343-7389,"1255 S Dora Blvd, Tavares, FL 32778",1255 S Dora Blvd,Tavares,32778,Florida,170,,2025-08-23 16:58:33.154149+00,far reach ranch upick farm|tavares|florida,240,TRUE,28.7764789,-81.7403395,0101000020E6100000F71BEDB8616F54C0B8883952C7C63C40,Yes,blueberries; blackberries; strawberries,https://www.farreachranch.com/
668,Pryors Orchards,http://www.pryorsorchards.com/,301-271-2693,"13841B Pryor Rd, Thurmont, MD 21788",13841B Pryor Rd,Thurmont,21788,Maryland,170,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""8AM-6PM""}",2025-08-23 16:58:33.154149+00,pryors orchards|thurmont|maryland,240,TRUE,39.6132827,-77.4269749,0101000020E61000009FED878E535B53C0EED9290C80CE4340,Yes,"sour cherries, sweet cherries, blueberries","http://www.pryorsorchards.com/, https://upickfarmsusa.com/md/frederick-county/pryors-orchards/"
669,Ivy Hill Farm,http://ivy-hill-farm.com/,301-824-4658,"13840 Smithsburg Pike, Smithsburg, MD 21783",13840 Smithsburg Pike,Smithsburg,21783,Maryland,170,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""11AM-5PM""}",2025-08-23 16:58:33.154149+00,ivy hill farm|smithsburg|maryland,240,TRUE,39.695419,-77.575217,0101000020E61000009BC6F65AD06453C02E02637D03D94340,Yes,strawberries; vegetables,https://pentonfarms.com/sugar-hill-u-pick
670,Sugar Hill U-Pick Farms,https://pentonfarms.com/sugar-hill-u-pick,205-351-1480,"812 County Rd 445, Verbena, AL 36091",812 County Rd 445,Verbena,36091,Alabama,170,,2025-08-23 16:58:33.154149+00,sugar hill u-pick farms|verbena|alabama,240,TRUE,32.7113715,-86.5768163,0101000020E61000002E13EA8EEAA455C03AE7A7380E5B4040,Yes,strawberries; vegetables,https://pentonfarms.com/sugar-hill-u-pick
671,Glen Willow Orchards,https://www.glenwilloworchards.com/,610-268-8743,"1657 Glen Willow Rd, Avondale, PA 19311",1657 Glen Willow Rd,Avondale,19311,Pennsylvania,170,"{""Monday"": ""8:30AM-5:30PM"", ""Tuesday"": ""8:30AM-5:30PM"", ""Wednesday"": ""8:30AM-5:30PM"", ""Thursday"": ""8:30AM-5:30PM"", ""Friday"": ""8:30AM-5:30PM"", ""Saturday"": ""8:30AM-5:30PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,glen willow orchards|avondale|pennsylvania,240,TRUE,39.836341,-75.78641,0101000020E6100000D5CF9B8A54F252C0E7A6CD380DEB4340,Yes,"apples, vegetables",https://www.glenwilloworchards.com/
673,Boehm Farm,https://boehmfarm.com/,518-731-6196,"233 County Rte 26, Climax, NY 12042",233 County Rte 26,Climax,12042,New York,169,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:33.580418+00,boehm farm|climax|new york,239,TRUE,42.3707905,-73.8598649,0101000020E61000009C1ECA06087752C070952710762F4540,Yes,apples; peaches; nectarines,https://boehmfarm.com/ ; https://upickfarmsusa.com/ny/greene-county/boehm-farm/
674,Jacquemin Farms (seasonal June thru October),http://jacqueminfarms.net/,614-873-5725,"7437 Hyland-Croy Rd, Plain City, OH 43064",7437 Hyland-Croy Rd,Plain City,43064,Ohio,169,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.580418+00,jacquemin farms (seasonal june thru october)|plain city|ohio,239,TRUE,40.1194404,-83.1786483,0101000020E61000001A7F47F96ECB54C01AE9B1D2490F4440,Yes,strawberries; pumpkins,https://www.jacqueminfarms.net/u-pick ; https://www.ohiohauntedhouses.com/halloween/pick-your-own-pumpkins-at-jacquemin-farms-oh.html
675,Surowiec Farm,http://www.surowiecfarm.com/,603-286-4069,"53 Perley Hill Rd, Sanbornton, NH 03269",53 Perley Hill Rd,Sanbornton,3269,New Hampshire,168,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.580418+00,surowiec farm|sanbornton|new hampshire,238,TRUE,43.5048076,-71.6015073,0101000020E6100000897379187FE651C0D96212899DC04540,Yes,blueberries; apples,https://upickfarmsusa.com/nh/belknap-county/surowiec-farm/ ; https://www.nhfruitgrowers.org/listings/surowiec-farm/
678,Double R Farms,http://www.double-r-farms.net/,253-227-5385,"5820 44th St E, Puyallup, WA 98371",5820 44th St E,Puyallup,98371,Washington,168,"{""Sunday"": ""10AM-6PM"", ""Monday"": ""3-6PM"", ""Tuesday"": ""3-6PM"", ""Wednesday"": ""3-6PM"", ""Thursday"": ""3-6PM"", ""Friday"": ""3-6PM"", ""Saturday"": ""10AM-6PM""}",2025-08-23 16:58:33.580418+00,double r farms|puyallup|washington,238,TRUE,47.216138,-122.350774,0101000020E61000006092CA1473965EC020B6F468AA9B4740,Yes,apples; sour cherries; peaches; table grapes,http://www.shelburneorchards.com/
